Gene,Frequency
FMO5,0.023598820058997
OAZ3,0.00294985250737463
HRNR,0.103244837758112
PAQR6,0.00884955752212389
FCRL3,0.0412979351032448
KLHDC9,0.023598820058997
ADCY10,0.0501474926253687
FMO1,0.0294985250737463
IVNS1ABP,0.0206489675516224
LGR6,0.0206489675516224
PPP1R15B,0.0147492625368732
CNTN2,0.0383480825958702
C4BPA,0.00884955752212389
HHAT,0.0206489675516224
NEK2,0.0117994100294985
SUSD4,0.0176991150442478
TAF5L,0.0117994100294985
HEATR1,0.056047197640118
ACTN2,0.0265486725663717
GREM2,0.0176991150442478
RGS7,0.023598820058997
OR6F1,0.0206489675516224
OR2L3,0.023598820058997
OR2M3,0.0324483775811209
AIM1L,0.0265486725663717
COL16A1,0.0412979351032448
ZYG11B,0.0353982300884956
CTH,0.0117994100294985
ELTD1,0.0412979351032448
PRKACB,0.00294985250737463
SLC24A3,0.0353982300884956
CST9,0.00294985250737463
C20orf96,0.00294985250737463
E2F1,0
SULF2,0.0353982300884956
DOK5,0.0294985250737463
NPEPL1,0.0176991150442478
HRH3,0.0176991150442478
LAMA5,0.0943952802359882
HSFY1P1,0.0147492625368732
SMARCB1,0.0265486725663717
PES1,0.0147492625368732
TOM1,0.0117994100294985
RPL3,0.0176991150442478
RAD51AP2,0.0530973451327434
PRKRA,0.0206489675516224
ABCB6,0.00589970501474926
OTOF,0.056047197640118
ZNF512,0.00294985250737463
ATL2,0.00589970501474926
CTNNA2,0.0766961651917404
CD8B,0.00884955752212389
SMYD1,0.0265486725663717
IGKV1.27,0.00589970501474926
IGKV1.33,0.00294985250737463
SLC35A5,0.0176991150442478
ROPN1B,0.0147492625368732
PLXNA1,0.0914454277286136
NMNAT3,0
ZIC1,0.0206489675516224
GPR149,0.0501474926253687
WDR53,0.0147492625368732
FYCO1,0.0471976401179941
CDC25A,0.0265486725663717
CELSR3,0.0707964601769911
FAM208A,0.0442477876106195
GPR15,0.023598820058997
DKK2,0.0353982300884956
SEC24D,0.0265486725663717
MYOZ2,0.0176991150442478
C4orf51,0.00294985250737463
RXFP1,0.0206489675516224
PALLD,0.0176991150442478
TACC3,0.0294985250737463
VEGFC,0.0324483775811209
FRG1,0
ZCCHC4,0.00589970501474926
MFSD10,0.0147492625368732
N4BP2,0.056047197640118
UBA6,0.0353982300884956
C4orf40,0.00294985250737463
PPIP5K2,0.0176991150442478
FBN2,0.0855457227138643
P4HA2,0.0117994100294985
TXNDC15,0.00294985250737463
PCDHAC1,0.0501474926253687
PCDHGC4,0.023598820058997
SH3TC2,0.0442477876106195
PPARGC1B,0.023598820058997
LARP1,0.0147492625368732
SGCD,0.0294985250737463
FAM153B,0.0147492625368732
IL7R,0.0412979351032448
NIPBL,0.0884955752212389
MAP3K1,0.0530973451327434
BDP1,0.0589970501474926
MCCC2,0.023598820058997
KIAA0825,0.0589970501474926
ARSK,0.0117994100294985
ZDHHC14,0.0294985250737463
MBOAT1,0.023598820058997
TRIM31,0.00294985250737463
DDR1,0.0294985250737463
TRERF1,0.056047197640118
CAPN11,0.0265486725663717
ZNF451,0.0471976401179941
MANEA,0.0117994100294985
MYL10,0.00589970501474926
KMT2E,0.056047197640118
TMEM168,0.0412979351032448
TBXAS1,0.023598820058997
TRBJ2.2,0
KEL,0.0294985250737463
OR2A25,0.0117994100294985
OR2A12,0.0206489675516224
CUL1,0.0353982300884956
AOC1,0.0265486725663717
RHEB,0.00589970501474926
NOM1,0.0353982300884956
WDR60,0.0412979351032448
HDAC9,0.0648967551622419
ABCB5,0.056047197640118
TRGC2,0.00589970501474926
SUGCT,0.0147492625368732
GLI3,0.109144542772861
CAMK2B,0.0147492625368732
NPC1L1,0.0412979351032448
GTF2IRD2P1,0.023598820058997
ZNF804B,0.0766961651917404
CASD1,0.0324483775811209
TRIM4,0.0176991150442478
SPDYE3,0.0117994100294985
EXT1,0.0353982300884956
HAS2,0.0117994100294985
POU5F1B,0.0147492625368732
NAT2,0.00884955752212389
SLC25A37,0.0176991150442478
UNC5D,0.0412979351032448
PRKDC,0.109144542772861
ANGPT2,0.0324483775811209
KCNB2,0.0766961651917404
SLC7A13,0.0147492625368732
GARNL3,0.0294985250737463
SET,0.0147492625368732
TUBBP5,0.0147492625368732
JAK2,0.0294985250737463
GPR50,0.0206489675516224
MAGEA4,0.0117994100294985
HPS1,0.0324483775811209
PAX2,0.0206489675516224
PPRC1,0.0530973451327434
NFKB2,0.0147492625368732
CCDC147,0.0324483775811209
SMNDC1,0.00294985250737463
PLEKHS1,0.0147492625368732
KIAA1598,0.0206489675516224
OAT,0.0147492625368732
FOXI2,0.0117994100294985
EBF3,0.0471976401179941
TTC40,0.0766961651917404
ADAM8,0.0353982300884956
SLC39A12,0.023598820058997
PLXDC2,0.0265486725663717
MLLT10,0.0206489675516224
MSRB2,0
ARHGAP21,0.056047197640118
LINC00202.2,0
PTCHD3P1,0
SVIL,0.0914454277286136
ANKRD30A,0.0530973451327434
ZNF33A,0.0353982300884956
ZNF37A,0.0294985250737463
TMEM72,0.0117994100294985
C10orf71,0.023598820058997
DRGX,0.0147492625368732
ERCC6.PGBD3,0.0324483775811209
SLC18A3,0.0442477876106195
A1CF,0.0147492625368732
UNC5B,0.0471976401179941
KCNMA1,0.0412979351032448
GRID1,0.0471976401179941
MMRN2,0.0265486725663717
IFIT1B,0.0147492625368732
BTAF1,0.0442477876106195
PLCE1,0.0589970501474926
TLL2,0.0383480825958702
R3HCC1L,0.0206489675516224
TRPC6,0.0412979351032448
MUC6,0.0766961651917404
MMP12,0.0353982300884956
DYNC2H1,0.12094395280236
DDI1,0.0383480825958702
CASP4,0.0176991150442478
RDX,0.0294985250737463
BCO2,0.0324483775811209
GALNT18,0.0206489675516224
DRD2,0.0117994100294985
CEP164,0.0412979351032448
CCDC153,0.0117994100294985
USP47,0.0265486725663717
BLID,0.00589970501474926
OR6X1,0.0147492625368732
OR10G4,0.00884955752212389
OR10G8,0.0147492625368732
OR8G1,0.0147492625368732
ROBO4,0.0442477876106195
KCNJ1,0.0176991150442478
ARHGAP32,0.0383480825958702
SOX6,0.0353982300884956
PIK3C2A,0.0294985250737463
TPH1,0.00589970501474926
GTF2H1,0.0176991150442478
SLC6A5,0.0412979351032448
SLC17A6,0.0265486725663717
MPPED2,0.0147492625368732
DCDC1,0.0648967551622419
PAX6,0.0383480825958702
WT1,0.0147492625368732
FBXO3,0.00884955752212389
LMO2,0.00294985250737463
ART1,0.0176991150442478
OR52K1,0.0206489675516224
CHST1,0.0294985250737463
DGKZ,0.0471976401179941
OR4X1,0.023598820058997
OR4A47,0.023598820058997
OR51S1,0.023598820058997
OR51T1,0.0206489675516224
OR51A7,0.0176991150442478
MMP26,0.0294985250737463
OR4C46,0.023598820058997
OR4A16,0.0265486725663717
OR4C16,0.0294985250737463
OR4C6,0.0294985250737463
OR5D14,0.0324483775811209
OR5D16,0.0176991150442478
TRIM51,0.0471976401179941
OR5F1,0.0206489675516224
OR8I2,0.0117994100294985
OR8J3,0.00884955752212389
OR5R1,0.0324483775811209
TRIM34,0.0265486725663717
OR1S2,0.0117994100294985
OR52N5,0.0147492625368732
OR52E4,0.023598820058997
OR56A4,0.0176991150442478
CD5,0.0117994100294985
CCKBR,0.0353982300884956
PPP2R5B,0.0265486725663717
ARL2,0.00589970501474926
MALAT1,0.00884955752212389
OVOL1,0.00589970501474926
CATSPER1,0.0353982300884956
NPAS4,0.0442477876106195
TBX10,0.0206489675516224
NLRP14,0.0383480825958702
DHCR7,0.0117994100294985
C2CD3,0.0412979351032448
OR2AT4,0.0176991150442478
INTS4,0.0324483775811209
OR5P2,0.00884955752212389
TENM4,0.115044247787611
NLRP10,0.0471976401179941
PIDD,0.0206489675516224
TMEM135,0.0176991150442478
FOLH1B,0.0383480825958702
ASCL3,0.00294985250737463
GPR83,0.0176991150442478
KDM4D,0.0147492625368732
CNTN5,0.0737463126843658
UHRF1BP1L,0.0501474926253687
ANO4,0.0383480825958702
CLEC1A,0.00884955752212389
OLR1,0.0117994100294985
PAH,0.0265486725663717
TMEM52B,0.0147492625368732
ALDH1L2,0.0265486725663717
NUAK1,0.0501474926253687
POLR3B,0.0353982300884956
RFX4,0.0324483775811209
WSCD2,0.0442477876106195
TMEM119,0.0265486725663717
UNG,0.0117994100294985
PPTC7,0.00884955752212389
OAS3,0.023598820058997
RNF10,0.0206489675516224
SBNO1,0.0353982300884956
GUCY2C,0.0265486725663717
DERA,0.0147492625368732
CAPZA3,0.0117994100294985
SLCO1B1,0.0176991150442478
LINC00477,0.0530973451327434
IQSEC3,0.0442477876106195
C12orf71,0.00589970501474926
OVCH1,0.0412979351032448
PKP2,0.0265486725663717
PUS7L,0.0265486725663717
LMBR1L,0.023598820058997
TUBA1B,0.0117994100294985
KCNH3,0.0530973451327434
KCNA1,0.0530973451327434
SLC11A2,0.023598820058997
KCNA5,0.056047197640118
KRT6B,0.023598820058997
KRT71,0.0324483775811209
KRT74,0.0265486725663717
PDE1B,0.0265486725663717
OR6C4,0.0147492625368732
NACA,0.0265486725663717
SDR9C7,0.0147492625368732
MYO1A,0.0324483775811209
STAT6,0.0176991150442478
GLI1,0.056047197640118
KIF5A,0.0206489675516224
PIP4K2C,0.00589970501474926
DTX3,0.00884955752212389
AVPR1A,0.0324483775811209
GNB3,0.0176991150442478
CPSF6,0.0265486725663717
CNOT2,0.0147492625368732
TSPAN8,0
TRHDE,0.0648967551622419
CD163,0.0530973451327434
PPFIA2,0.0619469026548673
TSPAN19,0.00884955752212389
NDUFA12,0.00589970501474926
CLYBL,0.0176991150442478
ITGBL1,0.00884955752212389
TPP2,0.0412979351032448
BIVM.ERCC5,0.0442477876106195
TUBA3C,0.0589970501474926
ZMYM2,0.0324483775811209
MIPEP,0.0265486725663717
ATP12A,0.0383480825958702
RASL11A,0.0117994100294985
B3GALTL,0.0176991150442478
SPG20,0.0530973451327434
FREM2,0.12094395280236
AKAP11,0.0619469026548673
ENOX1,0.0117994100294985
LACC1,0.0147492625368732
RCBTB2,0.0206489675516224
ALG11,0.0324483775811209
RP11.248G5.8,0.023598820058997
CKAP2,0.0353982300884956
PCDH20,0.056047197640118
PCDH9,0.112094395280236
SLITRK1,0.0766961651917404
SOX21,0.0117994100294985
DOCK9,0.0678466076696165
SNORD114.3,0
IGHV1.2,0.00294985250737463
OR11H12,0.0206489675516224
OR4Q3,0.023598820058997
OR11G2,0.00294985250737463
RNASE10,0.0147492625368732
TRAV8.4,0
CEBPE,0.0147492625368732
NRL,0.0117994100294985
GZMB,0.0117994100294985
FAM177A1,0.00294985250737463
FSCB,0.0324483775811209
FAM179B,0.056047197640118
FANCM,0.0589970501474926
DDHD1,0.0147492625368732
BMP4,0.0206489675516224
PCNXL4,0.0147492625368732
SNAPC1,0.0206489675516224
ESR2,0.023598820058997
DPF3,0.0176991150442478
ACOT6,0.00589970501474926
DIO2,0.00589970501474926
SERPINA11,0.0206489675516224
ATG2B,0.0678466076696165
C14orf177,0.00884955752212389
MAGEL2,0.0412979351032448
SNORD116.5,0
SNORD115.8,0
UBE3A,0.0442477876106195
ATP10A,0.106194690265487
GABRB3,0.0324483775811209
CHRFAM7A,0.0117994100294985
OTUD7A,0.023598820058997
EMC7,0.0206489675516224
TMCO5A,0.0117994100294985
DISP2,0.023598820058997
INO80,0.0324483775811209
DUOX2,0.0589970501474926
SEMA6D,0.0353982300884956
HDC,0.0176991150442478
PRTG,0.0442477876106195
MYO1E,0.023598820058997
RBPMS2,0.00589970501474926
IGDCC4,0.0383480825958702
ITGA11,0.0353982300884956
LMAN1L,0.00884955752212389
NRG4,0.00884955752212389
LINGO1,0.0412979351032448
WDR61,0.00884955752212389
AGBL1,0.0412979351032448
FURIN,0.0353982300884956
ST8SIA2,0.0147492625368732
HN1L,0.0147492625368732
UMOD,0.0294985250737463
PDILT,0.0324483775811209
ACSM2A,0.0206489675516224
ACSM1,0.0294985250737463
AC004381.6,0.0265486725663717
ZP2,0.023598820058997
OTOA,0.0265486725663717
SCNN1G,0.023598820058997
CACNG3,0.023598820058997
IL21R,0.0294985250737463
SRRM2,0.0855457227138643
SULT1A2,0.0117994100294985
SPN,0.0147492625368732
SEZ6L2,0.0294985250737463
TAOK2,0.0412979351032448
ADCY9,0.056047197640118
ABCC12,0.0530973451327434
RAB11FIP3,0.00884955752212389
MMP2,0.0294985250737463
LPCAT2,0.0176991150442478
GPR56,0.0147492625368732
C16orf80,0.0117994100294985
TSNAXIP1,0.0147492625368732
PDPR,0.0353982300884956
PHLPP2,0.0294985250737463
RFWD3,0.0117994100294985
WDR59,0.0294985250737463
TMEM231,0.00294985250737463
ADAMTS18,0.0737463126843658
OSGIN1,0.0117994100294985
DNAAF1,0.0265486725663717
KIAA0513,0.0147492625368732
FAM92B,0.023598820058997
JPH3,0.0619469026548673
CDH15,0.0147492625368732
GRIN2A,0.0943952802359882
ARHGAP44,0.0383480825958702
ELAC2,0.0147492625368732
NCOR1,0.0766961651917404
TRPV2,0.0265486725663717
FBXW10,0.0412979351032448
KCNJ12,0.0383480825958702
EFCAB5,0.0589970501474926
PSMD11,0.0147492625368732
ASIC2,0.0324483775811209
TMEM132E,0.056047197640118
ZNF830,0.00589970501474926
RAD51L3.RFFL,0.00294985250737463
LYZL6,0.00294985250737463
TUBG1,0.00589970501474926
AOC2,0.0412979351032448
NBR1,0.023598820058997
ADAM11,0.0294985250737463
GJC1,0.0206489675516224
CDC27,0.0294985250737463
SP2,0.0117994100294985
MPO,0.0324483775811209
TEX14,0.0530973451327434
BRIP1,0.0324483775811209
ACE,0.0589970501474926
BPTF,0.0471976401179941
BCL6B,0.0147492625368732
SOX9,0.144542772861357
CBX8,0.0294985250737463
AZI1,0.0383480825958702
GAS7,0.023598820058997
ANKRD30B,0.0648967551622419
CDH2,0.0648967551622419
DSG1,0.0324483775811209
DSG3,0.0324483775811209
DSG2,0.023598820058997
DTNA,0.0294985250737463
ELP2,0.0206489675516224
SYT4,0.023598820058997
SLC14A2,0.023598820058997
HAUS1,0.00884955752212389
WDR7,0.056047197640118
CDH20,0.0265486725663717
RNF152,0.00884955752212389
PHLPP1,0.0353982300884956
SERPINB12,0.0147492625368732
MBP,0.00589970501474926
C19orf66,0.0206489675516224
ZNF700,0.0265486725663717
ZNF763,0.0294985250737463
EMR3,0.023598820058997
CYP4F22,0.0206489675516224
UQCR11,0
ZNF431,0.0324483775811209
TSHZ3,0.12094395280236
ANKRD27,0.0294985250737463
UBA2,0.0117994100294985
GAPDHS,0.0117994100294985
HCST,0.00884955752212389
CLIP3,0.0324483775811209
FAM98C,0.00884955752212389
PSG8,0.0294985250737463
XRCC1,0.0117994100294985
CHAF1A,0.0324483775811209
ZNF404,0.0324483775811209
ZNF234,0.0324483775811209
ZNF229,0.0294985250737463
CABP5,0.00884955752212389
PPP1R15A,0.00884955752212389
ALDH16A1,0.0324483775811209
FPR2,0.0176991150442478
ZNF649,0.023598820058997
ZNF432,0.0176991150442478
ZNF480,0.023598820058997
VN1R4,0.00589970501474926
LAIR1,0.00884955752212389
LILRB4,0.00884955752212389
PTPRH,0.0294985250737463
NLRP4,0.0471976401179941
NLRP8,0.056047197640118
ZSCAN5B,0.0265486725663717
ZNF667,0.0412979351032448
ZSCAN1,0.0353982300884956
ZNF135,0.0324483775811209
ZNF274,0.0147492625368732
ZNF317,0.0176991150442478
FRRS1,0.0117994100294985
AMY2B,0.0206489675516224
VAV3,0.0412979351032448
FNDC7,0.0117994100294985
PSMA5,0.00589970501474926
PROK1,0.00589970501474926
FAM19A3,0.00884955752212389
PHTF1,0.0294985250737463
HIPK1,0.0353982300884956
SYT6,0.0176991150442478
IGSF3,0.0442477876106195
GLTPD1,0.00294985250737463
AADACL3,0.0176991150442478
PRAMEF17,0.0176991150442478
TXNIP,0.0147492625368732
VPS45,0.0147492625368732
VPS72,0.0176991150442478
PSMD4,0.00884955752212389
THEM4,0.00884955752212389
LCE2B,0.0176991150442478
KPRP,0.0442477876106195
LCE1E,0.00884955752212389
LCE1C,0.00589970501474926
NUP210L,0.0530973451327434
PBXIP1,0.0265486725663717
KRTCAP2,0.00884955752212389
SCAMP3,0.0117994100294985
IQGAP3,0.056047197640118
BCAN,0.023598820058997
HDGF,0.0117994100294985
ETV3L,0.0147492625368732
CD5L,0.023598820058997
CD1C,0.0117994100294985
CASP9,0.0117994100294985
OR10Z1,0.0117994100294985
ITLN1,0.0117994100294985
OLFML2B,0.0324483775811209
DDR2,0.0353982300884956
RXRG,0.0265486725663717
DCAF6,0.0294985250737463
MYOC,0.0176991150442478
KLHL20,0.0265486725663717
PAPPA2,0.117994100294985
BRINP2,0.0442477876106195
AXDND1,0.0324483775811209
NPHS2,0.00589970501474926
TDRD5,0.0353982300884956
KIAA1614,0.0265486725663717
PRG4,0.0501474926253687
RGS18,0.00884955752212389
CFHR5,0.0176991150442478
ASPM,0.112094395280236
PLA2G2E,0.00589970501474926
LAX1,0.0147492625368732
DYRK3,0.0353982300884956
PLXNA2,0.0678466076696165
SYT14,0.0265486725663717
GPATCH2,0.0117994100294985
CELA3B,0.0117994100294985
PARP1,0.0383480825958702
TRIM17,0.0265486725663717
NUP133,0.0412979351032448
URB2,0.0383480825958702
MAP10,0.0501474926253687
GPR137B,0.0147492625368732
ZP4,0.0265486725663717
FMN2,0.103244837758112
KMO,0.023598820058997
EXO1,0.0265486725663717
ZBTB18,0.0206489675516224
KIF26B,0.0766961651917404
CNST,0.0147492625368732
STPG1,0.00589970501474926
AHCTF1,0.0442477876106195
ZNF496,0.023598820058997
OR2G2,0.0206489675516224
OR13G1,0.0117994100294985
OR1C1,0.0383480825958702
OR2L8,0.0117994100294985
OR2AK2,0.0147492625368732
OR2T12,0.0324483775811209
OR2T1,0.00589970501474926
OR2T10,0.0176991150442478
OR14I1,0.023598820058997
SLC30A2,0.0147492625368732
ARID1A,0.132743362831858
PIGV,0.00884955752212389
FAM46B,0.0147492625368732
KPNA6,0.0147492625368732
AK2,0
C1orf94,0.0353982300884956
GJB4,0.0147492625368732
NCDN,0.0117994100294985
C1orf174,0.00294985250737463
GJA9,0.0147492625368732
ZMPSTE24,0.0147492625368732
CCDC30,0.023598820058997
MPL,0.0324483775811209
DMRTB1,0.0147492625368732
CDCP2,0.00884955752212389
BSND,0.0117994100294985
C8A,0.023598820058997
KCNAB2,0.0117994100294985
NEGR1,0.00884955752212389
TNNI3K,0.0117994100294985
ACADM,0.0117994100294985
RABGGTB,0.023598820058997
RERE,0.0383480825958702
GBP6,0.0353982300884956
CCDC18,0.0294985250737463
CD93,0.0648967551622419
REM1,0.023598820058997
ASXL1,0.0707964601769911
EIF6,0.00294985250737463
CEP250,0.0501474926253687
VSTM2L,0.0147492625368732
EMILIN3,0.00589970501474926
RIMS4,0.00294985250737463
MMP9,0.0471976401179941
CDH22,0.0412979351032448
PREX1,0.0648967551622419
PARD6B,0.00884955752212389
COL20A1,0.0648967551622419
ZNF512B,0.0471976401179941
USP25,0.0265486725663717
ADAMTS1,0.0442477876106195
CLDN17,0.0206489675516224
KRTAP20.1,0.00884955752212389
ITSN1,0.0648967551622419
PRDM15,0.0471976401179941
AGPAT3,0.0147492625368732
KRTAP10.10,0.00589970501474926
COL6A2,0.0530973451327434
DIP2A,0.0619469026548673
BCRP7,0.00589970501474926
TRMT2A,0.0117994100294985
PI4KA,0.0501474926253687
PRAME,0.0206489675516224
IGLV4.3,0.00589970501474926
IGLV3.1,0
IGLC7,0.00294985250737463
NEFH,0.0147492625368732
GAL3ST1,0.0117994100294985
PLA2G3,0.0265486725663717
C22orf42,0.00589970501474926
HMGXB4,0.0117994100294985
GTPBP1,0.0117994100294985
TAB1,0.0176991150442478
CACNA1I,0.0619469026548673
PMM1,0.00884955752212389
PNPLA5,0.0294985250737463
FBLN1,0.0265486725663717
ZBED4,0.0412979351032448
ST6GAL2,0.0589970501474926
ATP6V1C2,0.00884955752212389
SOWAHC,0.00589970501474926
KCNF1,0.0324483775811209
TMEM87B,0.0265486725663717
MARCO,0.0324483775811209
UGGT1,0.0324483775811209
AMER3,0.0324483775811209
POTEE,0.0442477876106195
MGAT5,0.0324483775811209
ARHGAP15,0.0324483775811209
RIF1,0.0737463126843658
GALNT13,0.0412979351032448
TTC21B,0.0442477876106195
BBS5,0.00884955752212389
RAPGEF4,0.0265486725663717
ATF2,0.0176991150442478
EVX2,0.023598820058997
HOXD11,0.00884955752212389
HOXD3,0.0206489675516224
AGPS,0.00884955752212389
MSGN1,0.00589970501474926
CWC22,0.0324483775811209
FSIP2,0.0707964601769911
FAM171B,0.0324483775811209
WDR75,0.0206489675516224
ANKAR,0.0530973451327434
PMS1,0.0294985250737463
STAT4,0.023598820058997
MYT1L,0.056047197640118
CCDC150,0.0265486725663717
NDUFS1,0.0353982300884956
ZDBF2,0.0766961651917404
CRYGB,0.00884955752212389
CRYGA,0.0176991150442478
CPS1,0.0589970501474926
ERBB4,0.106194690265487
BARD1,0.0206489675516224
TNS1,0.0855457227138643
CCDC108,0.0619469026548673
FAM134A,0.00884955752212389
SPEG,0.0943952802359882
TMEM198,0.0117994100294985
PAX3,0.056047197640118
SPHKAP,0.0766961651917404
DNER,0.0324483775811209
SP140L,0.0147492625368732
NMUR1,0.0176991150442478
SH3BP4,0.0471976401179941
RAB17,0.0176991150442478
HDLBP,0.0530973451327434
D2HGDH,0.00884955752212389
NEU4,0.00884955752212389
HADHB,0.0265486725663717
SLC35F6,0.00294985250737463
KHK,0.00884955752212389
C2orf53,0.0176991150442478
GTF3C2,0.0324483775811209
PLB1,0.0353982300884956
C2orf71,0.0530973451327434
CAPN13,0.00884955752212389
GALNT14,0.0294985250737463
BIRC6,0.0943952802359882
QPCT,0.0117994100294985
SLC8A1,0.0471976401179941
KCNG3,0.00884955752212389
SLC3A1,0.0176991150442478
STON1.GTF2A1L,0.0648967551622419
FSHR,0.0383480825958702
WDPCP,0.0294985250737463
MEIS1,0.0353982300884956
AAK1,0.0265486725663717
PCBP1,0.0412979351032448
ATP6V1B1,0.0383480825958702
CYP26B1,0.0324483775811209
ALMS1,0.0766961651917404
ACTG2,0.00884955752212389
GCFC2,0.0147492625368732
REG1P,0.00294985250737463
ELMOD3,0.00589970501474926
IGKV2D.30,0.00589970501474926
IGKV1D.17,0.00589970501474926
MRPS5,0.0117994100294985
ADAM17,0.023598820058997
ADRA2B,0.023598820058997
NEURL3,0
CNGA3,0.0442477876106195
ATP2B2,0.056047197640118
CD200R1,0.023598820058997
ZNF80,0.00884955752212389
UPK1B,0.0206489675516224
PARP15,0.0383480825958702
ITGB5,0.0206489675516224
TSEN2,0.0117994100294985
RAB43,0.00884955752212389
CLSTN2,0.0501474926253687
TRIM42,0.0442477876106195
IGSF10,0.079646017699115
SI,0.0412979351032448
CLDN11,0.00589970501474926
SLC7A14,0.0117994100294985
SLC2A2,0.0265486725663717
NLGN1,0.0353982300884956
TBC1D5,0.0324483775811209
ALG3,0.00884955752212389
ETV5,0.023598820058997
AHSG,0.0206489675516224
MB21D2,0.0117994100294985
ARPP21,0.0471976401179941
DCLK3,0.0294985250737463
ACVR2B,0.0383480825958702
LIMD1,0.023598820058997
ELP6,0.0117994100294985
WDR6,0.0324483775811209
MST1,0.0176991150442478
PCBP4,0.00589970501474926
PBRM1,0.0530973451327434
ARHGEF3,0.0176991150442478
CADPS,0.0648967551622419
PSMD6,0.0117994100294985
ADAMTS9,0.0648967551622419
GRM7,0.0648967551622419
EPHA6,0.056047197640118
OR5H6,0.0265486725663717
DCBLD2,0.0265486725663717
CENPE,0.0530973451327434
LEF1,0.0294985250737463
ETNPPL,0.0294985250737463
COL25A1,0.0294985250737463
LRIT3,0.0147492625368732
PCDH10,0.0914454277286136
INPP4B,0.023598820058997
POU4F2,0.0412979351032448
TTC29,0.023598820058997
DCHS2,0.156342182890855
GUCY1B3,0.0324483775811209
ASIC5,0.0324483775811209
FSTL5,0.0707964601769911
MARCH1,0.0117994100294985
LDB2,0.0117994100294985
TLL1,0.0589970501474926
SPOCK3,0.0353982300884956
GALNTL6,0.0294985250737463
ASB5,0.0353982300884956
DCAF16,0.00884955752212389
SLIT2,0.0619469026548673
GPR125,0.0412979351032448
ADD1,0.0265486725663717
ZBTB49,0.0265486725663717
CORIN,0.0383480825958702
FRYL,0.0943952802359882
LRRC66,0.0383480825958702
STK32B,0.0265486725663717
KDR,0.0530973451327434
CEP135,0.0383480825958702
TMPRSS11F,0.0147492625368732
UGT2B10,0.023598820058997
UGT2B7,0.0147492625368732
UGT2A1,0.0265486725663717
CSN1S1,0.0117994100294985
MUC7,0.0117994100294985
ANKRD17,0.0442477876106195
RASSF6,0.0147492625368732
CDKL2,0.023598820058997
PPEF2,0.0147492625368732
SOWAHB,0.00884955752212389
ANXA3,0.00884955752212389
NAA11,0.0117994100294985
PRKG2,0.0265486725663717
SLC10A6,0.0176991150442478
NUDT9,0.0117994100294985
MEPE,0.023598820058997
FAM13A,0.0353982300884956
SNCA,0.00589970501474926
MMRN1,0.0324483775811209
TMEM175,0.023598820058997
SMARCAD1,0.0383480825958702
BMPR1B,0.0383480825958702
PAM,0.0442477876106195
MARCH6,0.0176991150442478
CEP120,0.0383480825958702
SLC6A18,0.0176991150442478
IL3,0.00589970501474926
SKP1,0.00589970501474926
PITX1,0.00294985250737463
ANKHD1,0.0678466076696165
PCDHA3,0.0648967551622419
PCDHA8,0.0648967551622419
PCDHA10,0.0619469026548673
AC005609.1,0.0117994100294985
PCDHGA2,0.0619469026548673
PCDHGA4,0.0412979351032448
ARHGAP26,0.0176991150442478
LARS,0.0353982300884956
PDE6A,0.0324483775811209
ZNF300P1,0.023598820058997
SPARC,0.023598820058997
CLINT1,0.023598820058997
FBXL7,0.0619469026548673
SPDL1,0.0206489675516224
FOXI1,0.0383480825958702
STK10,0.0294985250737463
GPRIN1,0.0206489675516224
PROP1,0.00294985250737463
MAPK9,0.0147492625368732
MGAT1,0.0206489675516224
TARS,0.0206489675516224
PRKAA1,0.023598820058997
C7,0.0324483775811209
ZNF131,0.0206489675516224
PELO,0.0117994100294985
SGTB,0.00589970501474926
CRHBP,0.0147492625368732
DMGDH,0.0206489675516224
JMY,0.0265486725663717
SERINC5,0.00294985250737463
ACOT12,0.0265486725663717
VCAN,0.103244837758112
HAPLN1,0.0294985250737463
ROS1,0.0855457227138643
SLC35F1,0.0176991150442478
FAM184A,0.0353982300884956
NCOA7,0.0294985250737463
C6orf58,0.0117994100294985
TMEM200A,0.0324483775811209
EPB41L2,0.023598820058997
MED23,0.0294985250737463
TAAR8,0.0147492625368732
ADAT2,0.00589970501474926
ULBP1,0.0176991150442478
MTHFD1L,0.0324483775811209
ZBTB2,0.0206489675516224
SCAF8,0.0442477876106195
NOX3,0.0324483775811209
LPA,0.079646017699115
UNC93A,0.0206489675516224
KIF13A,0.0707964601769911
TPMT,0.0176991150442478
SLC17A4,0.0147492625368732
SLC17A1,0.0294985250737463
HIST1H3A,0.0117994100294985
HIST1H2AC,0.0117994100294985
HIST1H2BF,0.00589970501474926
HIST1H3G,0.00294985250737463
BTN2A2,0.0265486725663717
BTN2A3P,0.0206489675516224
OR2J3,0.0147492625368732
OR12D2,0.023598820058997
GABBR1,0.0471976401179941
MOG,0.0147492625368732
TRIM15,0.0206489675516224
PRRC2A,0.0530973451327434
ABHD16A,0.0117994100294985
LY6G6F,0.00884955752212389
HSPA1L,0.0471976401179941
BRD2,0.0353982300884956
ITPR3,0.0914454277286136
ETV7,0.00884955752212389
KCNK17,0.0206489675516224
TREML3P,0
FOXP4,0.0206489675516224
TFEB,0.00589970501474926
UBR2,0.0265486725663717
SLC22A7,0.0265486725663717
MRPL14,0.00589970501474926
PKHD1,0.106194690265487
FAM83B,0.0442477876106195
HCRTR2,0.0176991150442478
PRIM2,0.0324483775811209
