Gene,Frequency
ZNF181,0.0114285714285714
FXYD5,0.00285714285714286
KMT2B,0.122857142857143
PLEKHG2,0.0371428571428571
LIPE,0.04
PSG5,0.00285714285714286
ZNF225,0.0114285714285714
KLK14,0.00857142857142857
BIRC8,0.00285714285714286
KIR3DL3,0.00285714285714286
ZNF211,0.0285714285714286
ZNF324B,0.00571428571428571
VCAM1,0.0342857142857143
UBIAD1,0.0114285714285714
PTGFRN,0.0314285714285714
FMO5,0.02
OAZ3,0.00285714285714286
HRNR,0.0914285714285714
PAQR6,0.00857142857142857
FCRL3,0.0371428571428571
KLHDC9,0.02
ADCY10,0.0428571428571429
FMO1,0.0257142857142857
IVNS1ABP,0.02
LGR6,0.0228571428571429
PPP1R15B,0.0171428571428571
CNTN2,0.0314285714285714
C4BPA,0.00857142857142857
HHAT,0.0171428571428571
NEK2,0.0114285714285714
SUSD4,0.0142857142857143
TAF5L,0.0171428571428571
HEATR1,0.0514285714285714
ACTN2,0.0228571428571429
GREM2,0.02
RGS7,0.0228571428571429
OR6F1,0.02
OR2L3,0.0257142857142857
OR2M3,0.0314285714285714
AIM1L,0.0228571428571429
COL16A1,0.04
ZYG11B,0.0285714285714286
CTH,0.0114285714285714
ELTD1,0.0314285714285714
PRKACB,0.00857142857142857
SLC24A3,0.04
CST9,0.00285714285714286
C20orf96,0
E2F1,0
SULF2,0.0342857142857143
DOK5,0.0257142857142857
NPEPL1,0.0142857142857143
HRH3,0.02
LAMA5,0.0942857142857143
HSFY1P1,0.0142857142857143
SMARCB1,0.02
PES1,0.0142857142857143
TOM1,0.0114285714285714
RPL3,0.0114285714285714
RAD51AP2,0.0628571428571429
PRKRA,0.02
ABCB6,0.0171428571428571
OTOF,0.0571428571428571
ZNF512,0.00571428571428571
ATL2,0.00285714285714286
CTNNA2,0.08
CD8B,0.00571428571428571
SMYD1,0.0228571428571429
IGKV1.27,0.00285714285714286
IGKV1.33,0
SLC35A5,0.0114285714285714
ROPN1B,0.0228571428571429
PLXNA1,0.08
NMNAT3,0.00857142857142857
ZIC1,0.0171428571428571
GPR149,0.0457142857142857
WDR53,0.0142857142857143
FYCO1,0.0457142857142857
CDC25A,0.0257142857142857
CELSR3,0.0657142857142857
FAM208A,0.0428571428571429
GPR15,0.02
DKK2,0.04
SEC24D,0.0257142857142857
MYOZ2,0.0114285714285714
C4orf51,0.00285714285714286
RXFP1,0.0171428571428571
PALLD,0.02
TACC3,0.02
VEGFC,0.0257142857142857
FRG1,0
ZCCHC4,0.00857142857142857
MFSD10,0.0142857142857143
N4BP2,0.0457142857142857
UBA6,0.0342857142857143
C4orf40,0.00571428571428571
PPIP5K2,0.0171428571428571
FBN2,0.0857142857142857
P4HA2,0.00857142857142857
TXNDC15,0.00571428571428571
PCDHAC1,0.04
PCDHGC4,0.0285714285714286
SH3TC2,0.04
PPARGC1B,0.0285714285714286
LARP1,0.02
SGCD,0.0285714285714286
FAM153B,0.0114285714285714
IL7R,0.0342857142857143
NIPBL,0.0914285714285714
MAP3K1,0.0542857142857143
BDP1,0.0485714285714286
MCCC2,0.02
KIAA0825,0.06
ARSK,0.0142857142857143
ZDHHC14,0.0285714285714286
MBOAT1,0.0171428571428571
TRIM31,0.00571428571428571
DDR1,0.0257142857142857
TRERF1,0.0571428571428571
CAPN11,0.0257142857142857
ZNF451,0.0428571428571429
MANEA,0.0114285714285714
MYL10,0.00857142857142857
KMT2E,0.0457142857142857
TMEM168,0.04
TBXAS1,0.0228571428571429
TRBJ2.2,0
KEL,0.0342857142857143
OR2A25,0.0142857142857143
OR2A12,0.0171428571428571
CUL1,0.0342857142857143
AOC1,0.0228571428571429
RHEB,0.00285714285714286
NOM1,0.0342857142857143
WDR60,0.0342857142857143
HDAC9,0.0628571428571429
ABCB5,0.0542857142857143
TRGC2,0.00571428571428571
SUGCT,0.00857142857142857
GLI3,0.111428571428571
CAMK2B,0.0114285714285714
NPC1L1,0.0371428571428571
GTF2IRD2P1,0.0228571428571429
ZNF804B,0.0628571428571429
CASD1,0.0285714285714286
TRIM4,0.0171428571428571
SPDYE3,0.0114285714285714
EXT1,0.0371428571428571
HAS2,0.0171428571428571
POU5F1B,0.0142857142857143
NAT2,0.00857142857142857
SLC25A37,0.0171428571428571
UNC5D,0.0314285714285714
PRKDC,0.102857142857143
ANGPT2,0.0342857142857143
KCNB2,0.0714285714285714
SLC7A13,0.0142857142857143
GARNL3,0.0285714285714286
SET,0.0114285714285714
TUBBP5,0.0142857142857143
JAK2,0.0285714285714286
GPR50,0.0314285714285714
MAGEA4,0.0142857142857143
HPS1,0.0285714285714286
PAX2,0.0171428571428571
PPRC1,0.0428571428571429
NFKB2,0.0142857142857143
CCDC147,0.0342857142857143
SMNDC1,0.00571428571428571
PLEKHS1,0.0142857142857143
KIAA1598,0.02
OAT,0.0142857142857143
FOXI2,0.0114285714285714
EBF3,0.04
TTC40,0.0771428571428571
ADAM8,0.0314285714285714
SLC39A12,0.02
PLXDC2,0.0285714285714286
MLLT10,0.0257142857142857
MSRB2,0
ARHGAP21,0.0628571428571429
LINC00202.2,0
PTCHD3P1,0.00285714285714286
SVIL,0.0971428571428571
ANKRD30A,0.0571428571428571
ZNF33A,0.0285714285714286
ZNF37A,0.0285714285714286
TMEM72,0.0114285714285714
C10orf71,0.02
DRGX,0.0142857142857143
ERCC6.PGBD3,0.0342857142857143
SLC18A3,0.0485714285714286
A1CF,0.0171428571428571
UNC5B,0.0342857142857143
KCNMA1,0.04
GRID1,0.0485714285714286
MMRN2,0.02
IFIT1B,0.0142857142857143
BTAF1,0.0428571428571429
PLCE1,0.0514285714285714
TLL2,0.04
R3HCC1L,0.0228571428571429
TRPC6,0.0428571428571429
MUC6,0.0628571428571429
MMP12,0.0314285714285714
DYNC2H1,0.105714285714286
DDI1,0.0428571428571429
CASP4,0.0171428571428571
RDX,0.0257142857142857
BCO2,0.0285714285714286
GALNT18,0.02
DRD2,0.0114285714285714
CEP164,0.0371428571428571
CCDC153,0.00857142857142857
USP47,0.0285714285714286
BLID,0.00285714285714286
OR6X1,0.0171428571428571
OR10G4,0.00857142857142857
OR10G8,0.0142857142857143
OR8G1,0.0142857142857143
ROBO4,0.04
KCNJ1,0.0171428571428571
ARHGAP32,0.0428571428571429
SOX6,0.0314285714285714
PIK3C2A,0.0314285714285714
TPH1,0
GTF2H1,0.02
SLC6A5,0.0371428571428571
SLC17A6,0.0285714285714286
MPPED2,0.00857142857142857
DCDC1,0.0485714285714286
PAX6,0.0342857142857143
WT1,0.0142857142857143
FBXO3,0.0142857142857143
LMO2,0.00285714285714286
ART1,0.0142857142857143
OR52K1,0.0228571428571429
CHST1,0.0228571428571429
DGKZ,0.0371428571428571
OR4X1,0.0257142857142857
OR4A47,0.0142857142857143
OR51S1,0.02
OR51T1,0.02
OR51A7,0.0142857142857143
MMP26,0.0228571428571429
OR4C46,0.0257142857142857
OR4A16,0.0257142857142857
OR4C16,0.02
OR4C6,0.0342857142857143
OR5D14,0.04
OR5D16,0.0114285714285714
TRIM51,0.0485714285714286
OR5F1,0.0257142857142857
OR8I2,0.0114285714285714
OR8J3,0.00857142857142857
OR5R1,0.0285714285714286
TRIM34,0.02
OR1S2,0.00857142857142857
OR52N5,0.0142857142857143
OR52E4,0.02
OR56A4,0.02
CD5,0.0114285714285714
CCKBR,0.0371428571428571
PPP2R5B,0.0228571428571429
ARL2,0.00571428571428571
MALAT1,0.00857142857142857
OVOL1,0.0114285714285714
CATSPER1,0.0314285714285714
NPAS4,0.0514285714285714
TBX10,0.0142857142857143
NLRP14,0.0371428571428571
DHCR7,0.0142857142857143
C2CD3,0.0342857142857143
OR2AT4,0.0142857142857143
INTS4,0.0285714285714286
OR5P2,0.0142857142857143
TENM4,0.105714285714286
NLRP10,0.04
PIDD,0.0142857142857143
TMEM135,0.0171428571428571
FOLH1B,0.0371428571428571
ASCL3,0.00571428571428571
GPR83,0.0114285714285714
KDM4D,0.02
CNTN5,0.0714285714285714
UHRF1BP1L,0.0628571428571429
ANO4,0.0514285714285714
CLEC1A,0.00857142857142857
OLR1,0.00857142857142857
PAH,0.0285714285714286
TMEM52B,0.0114285714285714
ALDH1L2,0.0228571428571429
NUAK1,0.0542857142857143
POLR3B,0.0285714285714286
RFX4,0.02
WSCD2,0.0485714285714286
TMEM119,0.0257142857142857
UNG,0.00857142857142857
PPTC7,0.0114285714285714
OAS3,0.02
RNF10,0.0228571428571429
SBNO1,0.0285714285714286
GUCY2C,0.04
DERA,0.00857142857142857
CAPZA3,0.0114285714285714
SLCO1B1,0.0228571428571429
LINC00477,0.0514285714285714
IQSEC3,0.0514285714285714
C12orf71,0
OVCH1,0.04
PKP2,0.0228571428571429
PUS7L,0.0228571428571429
LMBR1L,0.0228571428571429
TUBA1B,0.0171428571428571
KCNH3,0.0514285714285714
KCNA1,0.0514285714285714
SLC11A2,0.0228571428571429
KCNA5,0.0628571428571429
KRT6B,0.0257142857142857
KRT71,0.0285714285714286
KRT74,0.0257142857142857
PDE1B,0.0342857142857143
OR6C4,0.0142857142857143
NACA,0.0342857142857143
SDR9C7,0.0142857142857143
MYO1A,0.0371428571428571
STAT6,0.0142857142857143
GLI1,0.0485714285714286
KIF5A,0.0257142857142857
PIP4K2C,0.00571428571428571
DTX3,0.00571428571428571
AVPR1A,0.0257142857142857
GNB3,0.0171428571428571
CPSF6,0.0228571428571429
CNOT2,0.0114285714285714
TSPAN8,0.00571428571428571
TRHDE,0.0628571428571429
CD163,0.0628571428571429
PPFIA2,0.0571428571428571
TSPAN19,0.00857142857142857
NDUFA12,0.00857142857142857
CLYBL,0.02
ITGBL1,0.00857142857142857
TPP2,0.04
BIVM.ERCC5,0.0514285714285714
TUBA3C,0.0628571428571429
ZMYM2,0.0342857142857143
MIPEP,0.0257142857142857
ATP12A,0.0514285714285714
RASL11A,0.0114285714285714
B3GALTL,0.0171428571428571
SPG20,0.0485714285714286
FREM2,0.12
AKAP11,0.0514285714285714
ENOX1,0.0142857142857143
LACC1,0.0114285714285714
RCBTB2,0.02
ALG11,0.0228571428571429
RP11.248G5.8,0.0257142857142857
CKAP2,0.0314285714285714
PCDH20,0.0571428571428571
PCDH9,0.105714285714286
SLITRK1,0.0714285714285714
SOX21,0.0142857142857143
DOCK9,0.0628571428571429
SNORD114.3,0
IGHV1.2,0.00285714285714286
OR11H12,0.02
OR4Q3,0.0228571428571429
OR11G2,0.00571428571428571
RNASE10,0.0171428571428571
TRAV8.4,0
CEBPE,0.0171428571428571
NRL,0.0114285714285714
GZMB,0.00571428571428571
FAM177A1,0.00285714285714286
FSCB,0.0342857142857143
FAM179B,0.06
FANCM,0.0571428571428571
DDHD1,0.02
BMP4,0.02
PCNXL4,0.0171428571428571
SNAPC1,0.0228571428571429
ESR2,0.0228571428571429
DPF3,0.00857142857142857
ACOT6,0.00571428571428571
DIO2,0.00857142857142857
SERPINA11,0.0171428571428571
ATG2B,0.0628571428571429
C14orf177,0.0114285714285714
MAGEL2,0.0485714285714286
SNORD116.5,0.00285714285714286
SNORD115.8,0
UBE3A,0.0342857142857143
ATP10A,0.108571428571429
GABRB3,0.0342857142857143
CHRFAM7A,0.00857142857142857
OTUD7A,0.0285714285714286
EMC7,0.02
TMCO5A,0.0114285714285714
DISP2,0.0257142857142857
INO80,0.0285714285714286
DUOX2,0.0542857142857143
SEMA6D,0.0342857142857143
HDC,0.02
PRTG,0.0371428571428571
MYO1E,0.04
RBPMS2,0.00571428571428571
IGDCC4,0.0342857142857143
ITGA11,0.0428571428571429
LMAN1L,0.00857142857142857
NRG4,0.00857142857142857
LINGO1,0.0342857142857143
WDR61,0.0114285714285714
AGBL1,0.0342857142857143
FURIN,0.04
ST8SIA2,0.0114285714285714
HN1L,0.02
UMOD,0.0285714285714286
PDILT,0.0285714285714286
ACSM2A,0.0257142857142857
ACSM1,0.0257142857142857
AC004381.6,0.0314285714285714
ZP2,0.02
OTOA,0.0342857142857143
SCNN1G,0.02
CACNG3,0.0228571428571429
IL21R,0.0285714285714286
SRRM2,0.0742857142857143
SULT1A2,0.00857142857142857
SPN,0.0142857142857143
SEZ6L2,0.0314285714285714
TAOK2,0.0485714285714286
ADCY9,0.0457142857142857
ABCC12,0.04
RAB11FIP3,0.0114285714285714
MMP2,0.0285714285714286
LPCAT2,0.0114285714285714
GPR56,0.0114285714285714
C16orf80,0.0114285714285714
TSNAXIP1,0.0142857142857143
PDPR,0.0314285714285714
PHLPP2,0.0314285714285714
RFWD3,0.0142857142857143
WDR59,0.0285714285714286
TMEM231,0.00285714285714286
ADAMTS18,0.0628571428571429
OSGIN1,0.0142857142857143
DNAAF1,0.0285714285714286
KIAA0513,0.0142857142857143
FAM92B,0.0171428571428571
JPH3,0.0628571428571429
CDH15,0.0114285714285714
GRIN2A,0.0914285714285714
ARHGAP44,0.0285714285714286
ELAC2,0.0114285714285714
NCOR1,0.0714285714285714
TRPV2,0.0285714285714286
FBXW10,0.0371428571428571
KCNJ12,0.0428571428571429
EFCAB5,0.0514285714285714
PSMD11,0.0114285714285714
ASIC2,0.0314285714285714
TMEM132E,0.0542857142857143
ZNF830,0.00571428571428571
RAD51L3.RFFL,0.00285714285714286
LYZL6,0.00285714285714286
TUBG1,0.00571428571428571
AOC2,0.0342857142857143
NBR1,0.0114285714285714
ADAM11,0.0285714285714286
GJC1,0.0228571428571429
CDC27,0.0228571428571429
SP2,0.0142857142857143
MPO,0.0342857142857143
TEX14,0.0485714285714286
BRIP1,0.0371428571428571
ACE,0.0485714285714286
BPTF,0.0485714285714286
BCL6B,0.02
SOX9,0.145714285714286
CBX8,0.0285714285714286
AZI1,0.0285714285714286
GAS7,0.02
ANKRD30B,0.06
CDH2,0.0742857142857143
DSG1,0.0228571428571429
DSG3,0.0285714285714286
DSG2,0.0285714285714286
DTNA,0.0314285714285714
ELP2,0.02
SYT4,0.0228571428571429
SLC14A2,0.0228571428571429
HAUS1,0.0114285714285714
WDR7,0.0514285714285714
CDH20,0.0314285714285714
RNF152,0.0114285714285714
PHLPP1,0.04
SERPINB12,0.0171428571428571
MBP,0.00285714285714286
C19orf66,0.0171428571428571
ZNF700,0.0228571428571429
ZNF763,0.0314285714285714
EMR3,0.0142857142857143
CYP4F22,0.0171428571428571
UQCR11,0
ZNF431,0.0371428571428571
TSHZ3,0.114285714285714
ANKRD27,0.0314285714285714
UBA2,0.0114285714285714
GAPDHS,0.0114285714285714
HCST,0.00857142857142857
CLIP3,0.0257142857142857
FAM98C,0.00857142857142857
PSG8,0.0285714285714286
XRCC1,0.0142857142857143
CHAF1A,0.0285714285714286
ZNF404,0.0285714285714286
ZNF234,0.0228571428571429
ZNF229,0.0342857142857143
CABP5,0.00857142857142857
PPP1R15A,0.0114285714285714
ALDH16A1,0.0228571428571429
FPR2,0.0142857142857143
ZNF649,0.0171428571428571
ZNF432,0.0228571428571429
ZNF480,0.02
VN1R4,0.00571428571428571
LAIR1,0.0114285714285714
LILRB4,0.00571428571428571
PTPRH,0.0314285714285714
NLRP4,0.0542857142857143
NLRP8,0.0514285714285714
ZSCAN5B,0.0257142857142857
ZNF667,0.0371428571428571
ZSCAN1,0.0314285714285714
ZNF135,0.0342857142857143
ZNF274,0.0142857142857143
ZNF317,0.02
FRRS1,0.0114285714285714
AMY2B,0.0171428571428571
VAV3,0.0342857142857143
FNDC7,0.00857142857142857
PSMA5,0.00571428571428571
PROK1,0.00857142857142857
FAM19A3,0.00857142857142857
PHTF1,0.0285714285714286
HIPK1,0.0228571428571429
SYT6,0.02
IGSF3,0.0457142857142857
GLTPD1,0.00285714285714286
AADACL3,0.0171428571428571
PRAMEF17,0.0114285714285714
TXNIP,0.0142857142857143
VPS45,0.0171428571428571
VPS72,0.02
PSMD4,0.00857142857142857
THEM4,0.0114285714285714
LCE2B,0.0171428571428571
KPRP,0.0342857142857143
LCE1E,0.0114285714285714
LCE1C,0.00285714285714286
NUP210L,0.06
PBXIP1,0.02
KRTCAP2,0.00857142857142857
SCAMP3,0.00571428571428571
IQGAP3,0.0514285714285714
BCAN,0.0257142857142857
HDGF,0.00857142857142857
ETV3L,0.0142857142857143
CD5L,0.0228571428571429
CD1C,0.0114285714285714
CASP9,0.0114285714285714
OR10Z1,0.0142857142857143
ITLN1,0.00571428571428571
OLFML2B,0.0285714285714286
DDR2,0.0342857142857143
RXRG,0.0285714285714286
DCAF6,0.0342857142857143
MYOC,0.0171428571428571
KLHL20,0.02
PAPPA2,0.111428571428571
BRINP2,0.04
AXDND1,0.0314285714285714
NPHS2,0.00857142857142857
TDRD5,0.0342857142857143
KIAA1614,0.0314285714285714
PRG4,0.0342857142857143
RGS18,0.0114285714285714
CFHR5,0.0257142857142857
ASPM,0.105714285714286
PLA2G2E,0.00571428571428571
LAX1,0.0171428571428571
DYRK3,0.0342857142857143
PLXNA2,0.0657142857142857
SYT14,0.0285714285714286
GPATCH2,0.0171428571428571
CELA3B,0.0142857142857143
PARP1,0.0285714285714286
TRIM17,0.0228571428571429
NUP133,0.04
URB2,0.0342857142857143
MAP10,0.0428571428571429
GPR137B,0.0142857142857143
ZP4,0.0171428571428571
FMN2,0.0942857142857143
KMO,0.0257142857142857
EXO1,0.0285714285714286
ZBTB18,0.02
KIF26B,0.08
CNST,0.02
STPG1,0.00571428571428571
AHCTF1,0.0457142857142857
ZNF496,0.0142857142857143
OR2G2,0.02
OR13G1,0.0114285714285714
OR1C1,0.0342857142857143
OR2L8,0.0142857142857143
OR2AK2,0.0142857142857143
OR2T12,0.0314285714285714
OR2T1,0.00571428571428571
OR2T10,0.0142857142857143
OR14I1,0.0228571428571429
SLC30A2,0.0114285714285714
ARID1A,0.122857142857143
PIGV,0.00857142857142857
FAM46B,0.0171428571428571
KPNA6,0.0228571428571429
AK2,0
C1orf94,0.02
GJB4,0.00857142857142857
NCDN,0.0142857142857143
C1orf174,0
GJA9,0.0171428571428571
ZMPSTE24,0.0171428571428571
CCDC30,0.0228571428571429
MPL,0.0257142857142857
DMRTB1,0.0142857142857143
CDCP2,0.00571428571428571
BSND,0.0142857142857143
C8A,0.02
KCNAB2,0.00857142857142857
NEGR1,0.0114285714285714
TNNI3K,0.0114285714285714
ACADM,0.00857142857142857
RABGGTB,0.02
RERE,0.0371428571428571
GBP6,0.0314285714285714
CCDC18,0.0257142857142857
CD93,0.0714285714285714
REM1,0.0228571428571429
ASXL1,0.0628571428571429
EIF6,0.00285714285714286
CEP250,0.04
VSTM2L,0.0142857142857143
EMILIN3,0.00571428571428571
RIMS4,0.00285714285714286
MMP9,0.0457142857142857
CDH22,0.0342857142857143
PREX1,0.0657142857142857
PARD6B,0.00857142857142857
COL20A1,0.0571428571428571
ZNF512B,0.0457142857142857
USP25,0.0314285714285714
ADAMTS1,0.04
CLDN17,0.0142857142857143
KRTAP20.1,0.00857142857142857
ITSN1,0.0571428571428571
PRDM15,0.0485714285714286
AGPAT3,0.0142857142857143
KRTAP10.10,0.00571428571428571
COL6A2,0.0514285714285714
DIP2A,0.0514285714285714
BCRP7,0.00571428571428571
TRMT2A,0.0114285714285714
PI4KA,0.0514285714285714
PRAME,0.0171428571428571
IGLV4.3,0.00571428571428571
IGLV3.1,0
IGLC7,0
NEFH,0.0114285714285714
GAL3ST1,0.0114285714285714
PLA2G3,0.0228571428571429
C22orf42,0.00285714285714286
HMGXB4,0.0114285714285714
GTPBP1,0.0142857142857143
TAB1,0.0171428571428571
CACNA1I,0.0571428571428571
PMM1,0.00571428571428571
PNPLA5,0.0314285714285714
FBLN1,0.02
ZBED4,0.0285714285714286
ST6GAL2,0.0485714285714286
ATP6V1C2,0.0114285714285714
SOWAHC,0.00571428571428571
KCNF1,0.0342857142857143
TMEM87B,0.0228571428571429
MARCO,0.0314285714285714
UGGT1,0.04
AMER3,0.0314285714285714
POTEE,0.0428571428571429
MGAT5,0.0285714285714286
ARHGAP15,0.0314285714285714
RIF1,0.0685714285714286
GALNT13,0.0371428571428571
TTC21B,0.04
BBS5,0.00571428571428571
RAPGEF4,0.0342857142857143
ATF2,0.0114285714285714
EVX2,0.0228571428571429
HOXD11,0.00857142857142857
HOXD3,0.0171428571428571
AGPS,0.00571428571428571
MSGN1,0.00571428571428571
CWC22,0.0342857142857143
FSIP2,0.06
FAM171B,0.0314285714285714
WDR75,0.0257142857142857
ANKAR,0.0428571428571429
PMS1,0.0285714285714286
STAT4,0.0228571428571429
MYT1L,0.0571428571428571
CCDC150,0.0257142857142857
NDUFS1,0.0342857142857143
ZDBF2,0.0657142857142857
CRYGB,0.0114285714285714
CRYGA,0.0171428571428571
CPS1,0.0628571428571429
ERBB4,0.111428571428571
BARD1,0.0228571428571429
TNS1,0.0942857142857143
CCDC108,0.06
FAM134A,0.0114285714285714
SPEG,0.1
TMEM198,0.0114285714285714
PAX3,0.0485714285714286
SPHKAP,0.0771428571428571
DNER,0.0485714285714286
SP140L,0.0228571428571429
NMUR1,0.0171428571428571
SH3BP4,0.0485714285714286
RAB17,0.0171428571428571
HDLBP,0.0514285714285714
D2HGDH,0.00857142857142857
NEU4,0.00857142857142857
HADHB,0.02
SLC35F6,0.00285714285714286
KHK,0.00857142857142857
C2orf53,0.0171428571428571
GTF3C2,0.0342857142857143
PLB1,0.0314285714285714
C2orf71,0.0485714285714286
CAPN13,0.00857142857142857
GALNT14,0.0285714285714286
BIRC6,0.0857142857142857
QPCT,0.0114285714285714
SLC8A1,0.0514285714285714
KCNG3,0.00857142857142857
SLC3A1,0.0114285714285714
STON1.GTF2A1L,0.0657142857142857
FSHR,0.0342857142857143
WDPCP,0.0257142857142857
MEIS1,0.0371428571428571
AAK1,0.0228571428571429
PCBP1,0.0371428571428571
ATP6V1B1,0.0314285714285714
CYP26B1,0.04
ALMS1,0.0742857142857143
ACTG2,0.0142857142857143
GCFC2,0.0171428571428571
REG1P,0.00571428571428571
ELMOD3,0.00571428571428571
IGKV2D.30,0.00571428571428571
IGKV1D.17,0.00571428571428571
MRPS5,0.0142857142857143
ADAM17,0.0228571428571429
ADRA2B,0.02
NEURL3,0
CNGA3,0.0457142857142857
ATP2B2,0.0542857142857143
CD200R1,0.0142857142857143
ZNF80,0.0114285714285714
UPK1B,0.0171428571428571
PARP15,0.0257142857142857
ITGB5,0.0142857142857143
TSEN2,0.0114285714285714
RAB43,0.00857142857142857
CLSTN2,0.0485714285714286
TRIM42,0.0342857142857143
IGSF10,0.0742857142857143
SI,0.0457142857142857
CLDN11,0.00285714285714286
SLC7A14,0.0114285714285714
SLC2A2,0.0228571428571429
NLGN1,0.0285714285714286
TBC1D5,0.0342857142857143
ALG3,0.0114285714285714
ETV5,0.0314285714285714
AHSG,0.0228571428571429
MB21D2,0.00857142857142857
ARPP21,0.0457142857142857
DCLK3,0.0342857142857143
ACVR2B,0.0371428571428571
LIMD1,0.0142857142857143
ELP6,0.0114285714285714
WDR6,0.0257142857142857
MST1,0.0228571428571429
PCBP4,0.00571428571428571
PBRM1,0.0571428571428571
ARHGEF3,0.02
CADPS,0.0542857142857143
PSMD6,0.0114285714285714
ADAMTS9,0.0657142857142857
GRM7,0.0628571428571429
EPHA6,0.06
OR5H6,0.0257142857142857
DCBLD2,0.0257142857142857
CENPE,0.0514285714285714
LEF1,0.0285714285714286
ETNPPL,0.0257142857142857
COL25A1,0.0257142857142857
LRIT3,0.0171428571428571
PCDH10,0.1
INPP4B,0.0228571428571429
POU4F2,0.0485714285714286
TTC29,0.0171428571428571
DCHS2,0.148571428571429
GUCY1B3,0.0371428571428571
ASIC5,0.0342857142857143
FSTL5,0.0628571428571429
MARCH1,0.00857142857142857
LDB2,0.0114285714285714
TLL1,0.0542857142857143
SPOCK3,0.0371428571428571
GALNTL6,0.0314285714285714
ASB5,0.0342857142857143
DCAF16,0.00857142857142857
SLIT2,0.0457142857142857
GPR125,0.0428571428571429
ADD1,0.0314285714285714
ZBTB49,0.0171428571428571
CORIN,0.0342857142857143
FRYL,0.0971428571428571
LRRC66,0.0371428571428571
STK32B,0.02
KDR,0.0571428571428571
CEP135,0.0428571428571429
TMPRSS11F,0.0114285714285714
UGT2B10,0.0171428571428571
UGT2B7,0.0142857142857143
UGT2A1,0.0285714285714286
CSN1S1,0.0142857142857143
MUC7,0.0114285714285714
ANKRD17,0.0342857142857143
RASSF6,0.0142857142857143
CDKL2,0.0171428571428571
PPEF2,0.02
SOWAHB,0.00857142857142857
ANXA3,0.00857142857142857
NAA11,0.00857142857142857
PRKG2,0.0257142857142857
SLC10A6,0.0142857142857143
NUDT9,0.0142857142857143
MEPE,0.0228571428571429
FAM13A,0.0371428571428571
SNCA,0.00571428571428571
MMRN1,0.0285714285714286
TMEM175,0.0142857142857143
SMARCAD1,0.0428571428571429
BMPR1B,0.0371428571428571
PAM,0.0428571428571429
MARCH6,0.02
CEP120,0.0342857142857143
SLC6A18,0.0171428571428571
IL3,0.00857142857142857
SKP1,0.00571428571428571
PITX1,0.00571428571428571
ANKHD1,0.0628571428571429
PCDHA3,0.0628571428571429
PCDHA8,0.06
PCDHA10,0.06
AC005609.1,0.0142857142857143
PCDHGA2,0.0514285714285714
PCDHGA4,0.0485714285714286
ARHGAP26,0.0171428571428571
LARS,0.0314285714285714
PDE6A,0.0285714285714286
ZNF300P1,0.0228571428571429
SPARC,0.02
CLINT1,0.0171428571428571
FBXL7,0.0657142857142857
SPDL1,0.0257142857142857
FOXI1,0.0228571428571429
STK10,0.04
GPRIN1,0.0171428571428571
PROP1,0.00571428571428571
MAPK9,0.00857142857142857
MGAT1,0.02
TARS,0.0171428571428571
PRKAA1,0.02
C7,0.0314285714285714
ZNF131,0.0142857142857143
PELO,0.0114285714285714
SGTB,0.00571428571428571
CRHBP,0.0142857142857143
DMGDH,0.0285714285714286
JMY,0.0257142857142857
SERINC5,0.00285714285714286
ACOT12,0.0257142857142857
VCAN,0.1
HAPLN1,0.0257142857142857
ROS1,0.08
SLC35F1,0.0114285714285714
FAM184A,0.0342857142857143
NCOA7,0.0285714285714286
C6orf58,0.0114285714285714
TMEM200A,0.0314285714285714
EPB41L2,0.0257142857142857
MED23,0.0342857142857143
TAAR8,0.0142857142857143
ADAT2,0.00857142857142857
ULBP1,0.0171428571428571
MTHFD1L,0.0285714285714286
ZBTB2,0.0171428571428571
SCAF8,0.04
NOX3,0.0314285714285714
LPA,0.0771428571428571
UNC93A,0.0171428571428571
KIF13A,0.0685714285714286
TPMT,0.0142857142857143
SLC17A4,0.0114285714285714
SLC17A1,0.0228571428571429
HIST1H3A,0.0114285714285714
HIST1H2AC,0.0114285714285714
HIST1H2BF,0.00571428571428571
HIST1H3G,0.00285714285714286
BTN2A2,0.0114285714285714
BTN2A3P,0.0142857142857143
OR2J3,0.0171428571428571
OR12D2,0.02
GABBR1,0.0457142857142857
MOG,0.0142857142857143
TRIM15,0.0142857142857143
PRRC2A,0.0571428571428571
ABHD16A,0.0171428571428571
LY6G6F,0.0114285714285714
HSPA1L,0.0428571428571429
BRD2,0.0314285714285714
ITPR3,0.0914285714285714
ETV7,0.00857142857142857
KCNK17,0.02
TREML3P,0
FOXP4,0.02
TFEB,0.0114285714285714
UBR2,0.0228571428571429
SLC22A7,0.02
MRPL14,0.00571428571428571
PKHD1,0.0971428571428571
FAM83B,0.0371428571428571
HCRTR2,0.02
PRIM2,0.0314285714285714
EYS,0.125714285714286
BAI3,0.0628571428571429
CD109,0.0514285714285714
FILIP1,0.0657142857142857
BMP6,0.0114285714285714
TXNDC5,0.00571428571428571
LCA5,0.0285714285714286
MRAP2,0.02
HTR1E,0.0342857142857143
ZNF292,0.0828571428571429
TSC22D4,0.00857142857142857
FBXO24,0.0257142857142857
ZAN,0.0714285714285714
VGF,0.0114285714285714
PSMC2,0.00857142857142857
LHFPL3,0.0171428571428571
PIK3CG,0.0628571428571429
BCAP29,0.02
